review,category or product name,updated-by ,reference link,sentiment
அனைத்து மக்களையும் ஒரு முறை படிக்கவும்,The power of coaching,supriya,https://www.flipkart.com/the-power-of-coaching/p/itmdyuq9hzqfjw6q?pid=9788183222297&cmpid=product.share.pp&_refId=PP.2f4712ab-29e9-44d1-9f34-a20c0c036795.9788183222297&_appId=WA,positive
அற்புதமான புத்தகம். மிகவும் சுவாரஸ்யமான மற்றும் உந்துதல். நான் எப்போதும் என் அறையை விரும்புகிறேன்.,Dare to be different grow rich,supriya,https://www.flipkart.com/dare-different-grow-rich/product-reviews/itmf972yh6ymjfg8?pid=9788183224086&lid=LSTBOK9788183224086Q1AHDE&marketplace=FLIPKART,positive
ஒவ்வொரு மனிதனும் கட்டாயம் படிக்க வேண்டிய புத்தகம். இது நம் வாழ்க்கையின் அனைத்து அம்சங்களையும் உள்ளடக்கியது மற்றும் நம்மை ஒரு சிறந்த நபராக மாற்றுவது எப்படி.,Aduththa vinadi,supriya,https://www.flipkart.com/aduththa-vinadi/product-reviews/itmdyurgwt3ujacp?pid=9788183680035&lid=LSTBOK9788183680035EAMOC9&marketplace=FLIPKART,positive
அனைத்து இளைஞர்களும் கட்டாயம் படிக்க வேண்டிய புத்தகம்..நாகூர் ரூமி சார் மிகவும் திறமையான எழுத்தாளர்.,Aduththa vinadi,supriya,https://www.flipkart.com/aduththa-vinadi/product-reviews/itmdyurgwt3ujacp?pid=9788183680035&lid=LSTBOK9788183680035EAMOC9&marketplace=FLIPKART,positive
தம்பதிகள் மற்றும் காதலர்கள் இருவரும் படிக்க வேண்டிய புத்தகம். ஆண்களும் பெண்களும் இயற்கையில் வெவ்வேறு குணாதிசயங்களைக் கொண்டுள்ளனர். இந்த புத்தகம் இரு பாலின பண்புகளையும் நன்றாக விளக்குகிறது. புத்தகம் இருக்க வேண்டும்.,"Men are from mars,Women are from venus",supriya,https://www.flipkart.com/men-mars-women-venus/product-reviews/itmfbzpxgxyccsfm?pid=9788183222815&lid=LSTBOK9788183222815PNU1AK&marketplace=FLIPKART,positive
"நான் இந்த புத்தகத்தை 3 வருடங்களுக்கு முன்பு வாங்கினேன் ... இது ஒரு குப்பை, மிகவும் சலிப்பானது, படிக்க சுவாரஸ்யமானது அல்ல.","Men are from mars,Women are from venus",supriya,https://www.flipkart.com/men-mars-women-venus/product-reviews/itmfbzpxgxyccsfm?pid=9788183222815&lid=LSTBOK9788183222815PNU1AK&marketplace=FLIPKART,negative
நாங்கள் இருவரும் பல முறை படிக்க முயன்றோம் ஆனால் அது சுவாரஸ்யமாக அடுத்த பக்கத்திற்கு நகரவில்லை,"Men are from mars,Women are from venus",supriya,https://www.flipkart.com/men-mars-women-venus/product-reviews/itmfbzpxgxyccsfm?pid=9788183222815&lid=LSTBOK9788183222815PNU1AK&marketplace=FLIPKART,negative
அனைவரும் இதை படிக்க வேண்டும் உங்கள் உறவில் எந்த பிரச்சனையும் இருக்காது! முயற்சி செய்து பின்னூட்டமிடுங்கள்,"Men are from mars,Women are from venus",supriya,https://www.flipkart.com/men-mars-women-venus/product-reviews/itmfbzpxgxyccsfm?pid=9788183222815&lid=LSTBOK9788183222815PNU1AK&marketplace=FLIPKART,positive
சுந்தர காண்டம் மிகவும் சிறப்பாக வழங்கப்பட்டுள்ளது. இது பறையனுக்கு மிகவும் பொருத்தமானது. ஸ்ரீராம நவமியில் இதைப் படித்ததில் மகிழ்ச்சி ...,Sundara kandam,supriya,https://www.amazon.in/Sundara-Kaandam-Pazha-Pazhaniappan/product-reviews/8183681484/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,positive
"த்ரில்லர் ராஜாவின் ஒரு உண்மையான கதை பற்றிய உன்னதமான கதை. நம்பமுடியாத புனைகதையின் ""உருவாக்கம்"" ஒரு நடந்த உண்மை",Velvet kuttrangal,supriya,https://www.amazon.in/dp/B0825SFWNW/ref=cm_sw_r_apan_glt_fabc_4YEJCV64337H2FMHHXNS,positive
"பணத்தின் தமிழ் பதிப்பு உளவியலின் முதல் பிரதியை பெற்றேன்) கற்றுக்கொள்ளவும் படிக்கவும் மற்றும் அனுபவத்தை பெறவும் தொடங்கியது. நான் இப்போது இருப்பதற்கு மிகவும் மகிழ்ச்சியாகவும் நன்றியுடனும் இருக்கிறேன், அனைவருக்கும் நன்றி.",The psychology of money,supriya,https://www.amazon.in/dp/9391019196/ref=cm_sw_r_apan_glt_fabc_DGK8C1QBVZZS9GC1NRD9?_encoding=UTF8&psc=1,positive
"வெள்ளாய் ஒரு அற்புதமான வாசிப்பு. அது என்னை ஸ்ரீரங்கத்தின் நேரத்திற்கும் இடத்திற்கும் கொண்டு சென்றது. கதை சொல்வது மிகவும் சிரமமில்லாதது மற்றும் பாரம்பரிய பாடல்கள், நாட்டுப்புறக் கதைகள், உண்மைகள் மற்றும் புனைகதைகளை மயக்கும் நாடாக்களாக நெசவு செய்கிறது.",Vellaayi,supriya,https://www.amazon.in/dp/1646502183/ref=cm_sw_r_apan_glt_fabc_34G11CR2E28J6DZ7W6RT?_encoding=UTF8&psc=1,positive
"உண்மையான ஹீரோ ஸ்ரீரங்கம் மக்களின் ஆவி மற்றும் பக்தியாகும், இது வெள்ளாய், மைய கதாபாத்திரம் மற்றும் கதாநாயகன் வடிவத்தில் நன்கு சித்தரிக்கப்பட்டுள்ளது. தமிழ்நாட்டின் மரபுகள் மற்றும் கலாச்சாரம் மற்றும் அதன் மத இலக்கியம் பற்றிய புரிதல் உள்ளவர்கள் பாடல்கள் இணைக்கப்பட்ட அற்புதமான வழிகளைப் பாராட்டுவார்கள்.",Vellaayi,supriya,https://www.amazon.in/dp/1646502183/ref=cm_sw_r_apan_glt_fabc_34G11CR2E28J6DZ7W6RT?_encoding=UTF8&psc=1,positive
"முதல் முறையாக எழுத்தாளர் ராஜா சரவணன் எனக்கு அதிக தாகத்தை ஏற்படுத்தினார். அவரது புத்தகம் கல்கியின் படைப்புகளைப் படித்ததில் எனக்கு ஏற்பட்ட இன்பங்களை, வரலாற்று அமைப்பு, பாவம் செய்யாத ஆராய்ச்சி மற்றும் தெளிவான விளக்கங்களை நினைவூட்டுகிறது.",Vellaayi,supriya,https://www.amazon.in/dp/1646502183/ref=cm_sw_r_apan_glt_fabc_34G11CR2E28J6DZ7W6RT?_encoding=UTF8&psc=1,positive
"மிகவும் பயனுள்ள புத்தக வாழ்க்கை நேரம் இது, ஆசிரியர் டேல் கார்னகியின் நன்றி, மற்றும் நாகலட்சுமியை மொழிபெயர்த்தார்",How to enjoy your life and your job,supriya,https://www.amazon.in/dp/9389053978/ref=cm_sw_r_apan_glt_fabc_TG49ADAN0B3KBG52H55E,positive
"ஆமாம், இந்த புத்தகத்திலிருந்து நாம் நல்ல வழிகாட்டுதல்களைப் பெறலாம், ஆனால் தமிழ் மொழிபெயர்ப்பு போதுமானதாக இல்லை, அசல் ஆசிரியரின் நேரடிப் புள்ளியைப் பெற சற்று குழப்பமாக இருக்கிறது.",How to enjoy your life and your job,supriya,https://www.amazon.in/dp/9389053978/ref=cm_sw_r_apan_glt_fabc_TG49ADAN0B3KBG52H55E,neutral
இது நான் படித்த மிகச்சிறந்த தமிழ் புத்தகம்.இந்த புத்தகம் மாபெரும் தமிழ் மன்னர் ராஜேந்திர சோழனின் வாழ்க்கையை இன்றைய சிறு பையனுடன் ஒப்பிடுகிறது.இந்த புத்தகத்தை படித்த பிறகு எழுத்தாளரின் உத்வேகத்தை அவரது கற்பனை காரணமாக உணர்ந்தேன்.,Marma Mukonangal,supriya,https://www.amazon.in/dp/1684669804/ref=cm_sw_r_apan_glt_fabc_B2VQFNS2A4BP3Z0ZKXEK?_encoding=UTF8&psc=1,positive
"இந்த புத்தகம் நாவல்களுக்கான ஆயிரத்தில் ஒருவன். எழுத்தாளர் எடுத்த சதித்திட்டம் முழுவதும் ஒரு சுவாரஸ்யமான வாசிப்பு, இது உங்களை ஆர்வமூட்டுவதோடு எங்கள் வேரூன்றி இருப்பதில் உங்களை கேள்விக்குள்ளாக்கும்! விரைவில் அடுத்த பகுதியை எதிர்பார்க்கிறேன், ஆசிரியர்.",Marma Mukonangal,supriya,https://www.amazon.in/dp/1684669804/ref=cm_sw_r_apan_glt_fabc_B2VQFNS2A4BP3Z0ZKXEK?_encoding=UTF8&psc=2,positive
"நான் படித்த சிறந்த வரலாற்று புனைகதை நாவல்களில் இதுவும் ஒன்று.
கதை வரி தனித்துவமானது மற்றும் கதாபாத்திரங்கள் அருமை. புத்தகத்தின் வாவ் காரணி எதிர்பாராத இடத்தில் அனைத்து கதாபாத்திரங்களின் இணைப்பாகும்.",Marma Mukonangal,supriya,https://www.amazon.in/dp/1684669804/ref=cm_sw_r_apan_glt_fabc_B2VQFNS2A4BP3Z0ZKXEK?_encoding=UTF8&psc=3,positive
"இதை பெரிய திரையில் பார்க்கும் நம்பிக்கையில், காங்கோ டு ஆத்தர் தனது முதல் நாவலை மாஸ்டர் பீஸ் ஆக்கினார்.",Marma Mukonangal,supriya,https://www.amazon.in/dp/1684669804/ref=cm_sw_r_apan_glt_fabc_B2VQFNS2A4BP3Z0ZKXEK?_encoding=UTF8&psc=4,positive
இது ஒரு நிதி ஆலோசனை புத்தகம் என்று நம்ப வேண்டாம். அது இல்லை. ஒவ்வொரு பக்கத்திலும் கடவுள் கடவுளைப் பற்றியது. இது எல்லாம் இயேசுவின் சக்தியைப் பற்றியது. அது உங்களுடையது.,Riches are your right,supriya,https://www.amazon.in/dp/8194898811/ref=cm_sw_r_apan_glt_fabc_F0ANRQP52QSDYZSB1A99,negative
பொருத்தமான உள்ளடக்கம் அல்ல. புத்தகத்தின் தலைப்பைக் கண்டு ஏமாறாதீர்கள். இது பணம் சம்பாதிப்பது பற்றியது அல்ல. புத்தகம் எல்லாம் பிரீசிங் பற்றியது,Riches are your right,supriya,https://www.amazon.in/dp/8194898811/ref=cm_sw_r_apan_glt_fabc_F0ANRQP52QSDYZSB1A99,negative
"நான் சிவகங்கையில் இருந்து வந்தேன், அதனால் நான் இந்த புத்தகத்தை வாங்க முடிவு செய்தேன், ஒவ்வொரு அத்தியாயத்திற்கும் இது அருமை, அடுத்த அத்தியாயத்தை தொடர்ந்து படிக்க உங்களுக்கு உற்சாகமான உணர்வைத் தருகிறது .. மிக முக்கியமாக இது எனது 1 வது புத்தகம்.",Velu Nachiyar:Penmaiyin paeraanmai,supriya,https://www.amazon.in/dp/1648057349/ref=cm_sw_r_apan_glt_fabc_VGFW248VAKY8EKSAEM4Q?_encoding=UTF8&psc=1,positive
"பிரிட்டிஷ் பதிவுகள் கூட அவர்களின் தைரியத்தை விவரிக்கின்றன ஆனால் பிரிட்டிஷாரை தோற்கடித்தவை அல்ல. பொதுவாக, இந்த வரலாற்றைப் பற்றி யாருக்கும் தெரியாது அல்லது சிலருக்கு. அதை மீண்டும் உயிர்ப்பிக்க ஆசிரியரின் நல்ல முயற்சி. மிகவும் சுவாரசியமாக படிக்க வேண்டும்.",Velu Nachiyar:Penmaiyin paeraanmai,supriya,https://www.amazon.in/dp/1648057349/ref=cm_sw_r_apan_glt_fabc_VGFW248VAKY8EKSAEM4Q?_encoding=UTF8&psc=2,positive
"நீங்கள் பொன்னியின் செல்வன் விரும்பினால் இந்த நாவலைப் படிக்காதீர்கள் 5 பக்கங்களுக்குப் பிறகு அடுத்த பக்கத்திற்கு செல்லத் தோன்றாது, வாங்குவதற்கு கழிவு",Velu Nachiyar:Penmaiyin paeraanmai,supriya,https://www.amazon.in/dp/1648057349/ref=cm_sw_r_apan_glt_fabc_VGFW248VAKY8EKSAEM4Q?_encoding=UTF8&psc=3,negative
சுதந்திர வரலாற்றைப் பற்றி மேலும் அறிய விரும்புவோருக்கு புத்தகம் கூடுதல் அறிவு!,Velu Nachiyar:Penmaiyin paeraanmai,supriya,https://www.amazon.in/dp/1648057349/ref=cm_sw_r_apan_glt_fabc_VGFW248VAKY8EKSAEM4Q?_encoding=UTF8&psc=4,positive
"உங்களுக்கு அகங்காரம் இல்லையென்றால் இந்தப் புத்தகத்தை வாங்கவும். இந்த புத்தகத்தின் உள்ளடக்கங்கள் ஒரு மனிதனின் மிக முக்கியமான காரணி மூலம் எவ்வாறு காரியங்களைச் செய்வது, மற்ற நபரைப் புரிந்துகொண்டு மதிக்க வேண்டும்.",How to win friends and influence people ,supriya,https://www.flipkart.com/win-friends-influence-people-first-still-best-book-its-kind-self-help/product-reviews/itmf6fx43ppuhwwy?pid=9788192681085&lid=LSTBOK9788192681085NNOAPL&marketplace=FLIPKART,positive
"இந்த புத்தகம், பிரபலமான நம்பிக்கையாக, மனித நடத்தை பற்றி எழுதப்பட்ட மிகச்சிறந்த துண்டுகளில் ஒன்றாகும்.",How to win friends and influence people ,supriya,https://www.flipkart.com/win-friends-influence-people-first-still-best-book-its-kind-self-help/product-reviews/itmf6fx43ppuhwwy?pid=9788192681085&lid=LSTBOK9788192681085NNOAPL&marketplace=FLIPKART,positive
"10 ஆண்டுகளுக்கும் மேலான ஆராய்ச்சி மற்றும் கடின உழைப்பு 220 பக்கங்களுக்குள் அடைக்கப்பட்டுள்ளதால், அனைவரும் படிக்க வேண்டிய ஒன்று.",How to win friends and influence people ,supriya,https://www.flipkart.com/win-friends-influence-people-first-still-best-book-its-kind-self-help/product-reviews/itmf6fx43ppuhwwy?pid=9788192681085&lid=LSTBOK9788192681085NNOAPL&marketplace=FLIPKART,positive
இது ஒரு புடையால். ஒரு ஒரு மனிதனும் படிக்க வெண்டிய பொன் எழுத்துக்கள். சந்தேகமே வேந்தம் துணிந்து வாங்குகிறது. உங்கள் வாழ்கையை மாத்ர கூடிய சிந்தனைகள் உள்ளி இருக்கின்ரது.,How to win friends and influence people ,supriya,https://www.flipkart.com/win-friends-influence-people-first-still-best-book-its-kind-self-help/product-reviews/itmf6fx43ppuhwwy?pid=9788192681085&lid=LSTBOK9788192681085NNOAPL&marketplace=FLIPKART,positive
நல்லதல்ல,How to win friends and influence people ,supriya,https://www.flipkart.com/win-friends-influence-people-first-still-best-book-its-kind-self-help/product-reviews/itmf6fx43ppuhwwy?pid=9788192681085&lid=LSTBOK9788192681085NNOAPL&marketplace=FLIPKART,positive
"இந்த புத்தகத்தில் 10% பயனுள்ள பிரின்சிபால் உள்ளது, இல்லையெனில் மீதமுள்ள விஷயங்கள் உதாரணங்களுடன் மட்டுமே தேவையற்றதாக குறிப்பிடப்பட்டுள்ளது, உதாரணத்தின் முடிவில் எழுத்தாளர் நமக்கு என்ன செய்தி அனுப்ப வேண்டும் என்பதை நீங்கள் காணலாம்.",How to win friends and influence people ,supriya,https://www.flipkart.com/win-friends-influence-people-first-still-best-book-its-kind-self-help/product-reviews/itmf6fx43ppuhwwy?pid=9788192681085&lid=LSTBOK9788192681085NNOAPL&marketplace=FLIPKART,neutral
"அடிப்படை மனித இயல்பை அறிந்து கொள்வது அவசியம் என்பதால், அதை விரும்பினேன், அது இரு நபர்களுக்கும் எளிதாக்குகிறது",How to win friends and influence people ,supriya,https://www.flipkart.com/win-friends-influence-people-first-still-best-book-its-kind-self-help/product-reviews/itmf6fx43ppuhwwy?pid=9788192681085&lid=LSTBOK9788192681085NNOAPL&marketplace=FLIPKART,positive
மனிதகுலத்தின் பழங்கால வரலாற்றுக்கு இந்த புத்தகத்தை ஒவ்வொருவரும் படிக்க வேண்டும்,Early Indians: The story of our ancestors and where we came from,supriya,https://www.flipkart.com/early-indians-story-our-ancestors-came-tamil/p/itm03a78082c876f?pid=9789390085040&cmpid=product.share.pp&_refId=PP.45c75245-987d-4e0d-8b41-f9d689d6773c.9789390085040&_appId=WA,positive
"இந்த புத்தகம் உங்களுக்கு தினசரி பயிற்சியையும் ஆன்மீக மற்றும் அமைதியையும் முழு மனதுடன் தருகிறது. ஒவ்வொரு நாளும் அது உங்களுக்கு ஆற்றலை அளிக்கிறது மற்றும் உங்கள் இலக்கை, உங்கள் இடத்தின் இலக்கை அடைய இலக்கை கண்டுபிடிக்கும். நான் ரகசியத்தை வாங்க வேண்டும் என்று கட்டளையிடுகிறேன், மேலும் சக்தி புத்தகங்கள்",The magic,supriya,https://www.flipkart.com/the-magic/product-reviews/itm9788183223232?pid=9788183223232&lid=LSTBOK9788183223232JDC5AJ&marketplace=FLIPKART,positive
புத்தகம் பரவாயில்லை ஆனால் இரகசியமாகச் சொன்னதைத் திரும்பத் திரும்பச் சொல்கிறது. மேலும் சிறப்பு எதுவும் இல்லை. அனைத்து அத்தியாயங்களும் ஒரே விஷயத்தை உள்ளடக்கியது.,The magic,supriya,https://www.flipkart.com/the-magic/product-reviews/itm9788183223232?pid=9788183223232&lid=LSTBOK9788183223232JDC5AJ&marketplace=FLIPKART,neutral
பயன்படுத்தவில்லை,The magic,supriya,https://www.flipkart.com/the-magic/product-reviews/itm9788183223232?pid=9788183223232&lid=LSTBOK9788183223232JDC5AJ&marketplace=FLIPKART,negative
நீங்கள் இங்கே வகுத்துள்ள கொள்கைகளைப் படித்து பின்பற்றினால் அற்புதங்களை உருவாக்க முடியும்,The magic,supriya,https://www.flipkart.com/the-magic/product-reviews/itm9788183223232?pid=9788183223232&lid=LSTBOK9788183223232JDC5AJ&marketplace=FLIPKART,positive
"கெட்டது, இந்த புத்தகத்தில் மந்திரம் இல்லை",The magic,supriya,https://www.flipkart.com/the-magic/product-reviews/itm9788183223232?pid=9788183223232&lid=LSTBOK9788183223232JDC5AJ&marketplace=FLIPKART,negative
புத்தகம் அதையே சொல்லிக்கொண்டே இருக்கிறது ... இல்லையென்றால் நல்லது,The magic,supriya,https://www.flipkart.com/the-magic/product-reviews/itm9788183223232?pid=9788183223232&lid=LSTBOK9788183223232JDC5AJ&marketplace=FLIPKART,neutral
ஒரு மந்திரம் செய்ய எந்த உபாயமும் இல்லை மிகவும் மோசமாக பயனுள்ளதாக இல்லை,The magic,supriya,https://www.flipkart.com/the-magic/product-reviews/itm9788183223232?pid=9788183223232&lid=LSTBOK9788183223232JDC5AJ&marketplace=FLIPKART,negative
"சிறந்த புத்தகம் அனைவரும் படிக்கவும். கடவுளிடமிருந்து பரிசு, நான் இப்போது இந்தப் புத்தகத்தைப் பின்பற்றுகிறேன், அது நிறைய நன்றி",The magic,supriya,https://www.flipkart.com/the-magic/product-reviews/itm9788183223232?pid=9788183223232&lid=LSTBOK9788183223232JDC5AJ&marketplace=FLIPKART,positive
"அருமையான புத்தகம். பகவத் கீதையை வாழ்நாளில் ஒரு முறையாவது படிக்க வேண்டும். ஆசிரியருக்கு நன்றி, அவர் கீதையை எழுதிய விதம் அசாதாரணமானது, இது உங்களை பகவான் ஸ்ரீ கிருஷ்ணருக்கு இட்டுச் செல்லும்.",Bhagavad Gita,supriya,https://www.flipkart.com/bhagavad-gita-new-edition-tamil-the-bhaktivedanta-book-trust-hardcover/product-reviews/itmduvdgu9fquxyg?pid=9788187978237&lid=LSTBOK9788187978237WDAH38&marketplace=FLIPKART,positive
இது உண்மையில் பணத்திற்கான மதிப்புள்ள புத்தகம் மற்றும் 9 அத்யாயம் கொண்ட 970 பக்கங்கள் மற்றும் தமிழில் நன்கு விளக்கப்பட்டுள்ளது. கீதை காதலர்களுக்காக இந்த புத்தகத்தை வாங்க யாரையும் பரிந்துரைக்கவும்,Bhagavad Gita,supriya,https://www.flipkart.com/bhagavad-gita-new-edition-tamil-the-bhaktivedanta-book-trust-hardcover/product-reviews/itmduvdgu9fquxyg?pid=9788187978237&lid=LSTBOK9788187978237WDAH38&marketplace=FLIPKART,positive
"விளக்கம் மிக அருமை.இது ஒரு நல்ல புத்தகம்.நீங்கள் எங்கிருந்து வந்தீர்கள் என்பதை அறியலாம்.
நமது வாழ்க்கையின் உண்மையான குறிக்கோள் என்ன. தயவுசெய்து வாழ்க்கையின் ஒரு முறை படிக்கவும்.",Bhagavad Gita,supriya,https://www.flipkart.com/bhagavad-gita-new-edition-tamil-the-bhaktivedanta-book-trust-hardcover/product-reviews/itmduvdgu9fquxyg?pid=9788187978237&lid=LSTBOK9788187978237WDAH38&marketplace=FLIPKART,positive
10 ஆம் வகுப்பு படிக்கும் சிறுவர்களும் கூட இந்த புத்தகத்தை புரிந்துகொள்கிறார்கள் ... ஆனால் உண்மையில் புத்தகத் தாளின் தரம் நன்றாக இல்லை,Moved my Cheese,supriya,https://www.flipkart.com/moved-my-cheese/product-reviews/itmexcq5mqzrqzdg?pid=9788186775257&lid=LSTBOK97881867752574EDPAY&marketplace=FLIPKART,positive
மிகவும் பயனுள்ள சுய வளர்ச்சி புத்தகம். எங்கள் நூலகத்தில் ஒன்று இருக்க வேண்டும்.,Moved my Cheese,supriya,https://www.flipkart.com/moved-my-cheese/product-reviews/itmexcq5mqzrqzdg?pid=9788186775257&lid=LSTBOK97881867752574EDPAY&marketplace=FLIPKART,positive
இது ஒரு அற்புதமான புத்தகம். அனைவரும் வாங்க வேண்டும்,Ikigai,supriya,https://www.flipkart.com/ikigai/product-reviews/itmf6tphzunajmgh?pid=9789390085354&lid=LSTBOK97893900853546BATPU&marketplace=FLIPKART,positive
"மிகவும் பயனுள்ளதாக இருக்கும், இந்த புத்தகத்தை நீங்கள் எப்படி முடித்தீர்கள் என்பது மிகவும் சுவாரஸ்யமானது என்பதை நீங்கள் அறியமாட்டீர்கள்",Ikigai,supriya,https://www.flipkart.com/ikigai/product-reviews/itmf6tphzunajmgh?pid=9789390085354&lid=LSTBOK97893900853546BATPU&marketplace=FLIPKART,positive
நீல மண்டல நபர்களின் வாழ்க்கை முறையை சிறப்பாக பகிர்ந்து கொண்டது. அனைவரும் கட்டாயம் படிக்க வேண்டும்,Ikigai,supriya,https://www.flipkart.com/ikigai/product-reviews/itmf6tphzunajmgh?pid=9789390085354&lid=LSTBOK97893900853546BATPU&marketplace=FLIPKART,positive
ஆஹா அற்புதமான புத்தகம் மிகவும் அருமை. 120 பக்கங்கள் கொண்ட இந்த புத்தகத்தை நான் படித்து முடித்தேன். என்னை மிகவும் ஊக்கப்படுத்தியது. இது குழந்தைகள் முதல் பெரியவர்கள் வரை ஏற்றது. என் மகன் 11 வயது சிறுவன். அவரும் இந்தப் புத்தகத்தை முடித்தார்.,Ikigai,supriya,https://www.flipkart.com/ikigai/product-reviews/itmf6tphzunajmgh?pid=9789390085354&lid=LSTBOK97893900853546BATPU&marketplace=FLIPKART,positive
"இந்த வருடம் இந்த புத்தகத்தை வாங்கி படித்தேன். திருமணமான தம்பதிகளுக்கு மட்டுமல்ல, விரைவில் திருமணம் செய்து கொள்ள விரும்பும் அனைவருக்கும் இது ஒரு குடும்பத்திற்கு மிகவும் முக்கியமான புத்தகம்.",The five love languages,supriya,https://www.flipkart.com/five-love-languages/p/itmfc3yhftvu8pc6?pid=9788183222723&cmpid=product.share.pp&_refId=PP.75589205-0a01-4954-88eb-dcb110b56fe3.9788183222723&_appId=WA,positive
"இந்த புத்தகத்தை முழுமையாக படியுங்கள். தம்பதிகளுக்கு மிகவும் பயனுள்ள புத்தகம். இந்த புத்தகத்தைப் படித்த பிறகு, தம்பதியினரிடையே உள்ள பிரச்சனைகளையும் பிரச்சனையின் காரணத்தையும் நாம் புரிந்து கொள்ள முடியும். மிகவும் பயனுள்ளது.",The five love languages,supriya,https://www.flipkart.com/five-love-languages/p/itmfc3yhftvu8pc6?pid=9788183222723&cmpid=product.share.pp&_refId=PP.75589205-0a01-4954-88eb-dcb110b56fe3.9788183222723&_appId=WA,positive
"சேப்பியன்ஸின் தமிழ் மொழிபெயர்ப்பு மிகவும் நன்றாக இருக்கிறது, நீங்கள் நிறைய விஷயங்களைக் கற்றுக்கொள்வீர்கள், எனவே இந்த புத்தகத்தை உங்கள் வாழ்க்கையில் ஒரு முறை படிக்குமாறு நான் பரிந்துரைக்கிறேன்",Sapiens,supriya,https://www.flipkart.com/sapiens/product-reviews/itmfc7zpdff9bezx?pid=9789387383630&lid=LSTBOK9789387383630YFH8SL&marketplace=FLIPKART&page=2,positive
மனித புரட்சி பற்றிய சிறந்த புத்தகங்களில் ஒன்று,Sapiens,supriya,https://www.flipkart.com/sapiens/product-reviews/itmfc7zpdff9bezx?pid=9789387383630&lid=LSTBOK9789387383630YFH8SL&marketplace=FLIPKART&page=2,positive
"மனதைக் கவரும் புத்தகம், நீங்கள் வாழ்நாளில் ஒரு முறையாவது படிக்க வேண்டும்",Sapiens,supriya,https://www.flipkart.com/sapiens/product-reviews/itmfc7zpdff9bezx?pid=9789387383630&lid=LSTBOK9789387383630YFH8SL&marketplace=FLIPKART&page=2,positive
"படிக்க சிறந்த கதை, அது சர்வாதிகாரம் மற்றும் பாசிசம் பற்றி பேசுகிறது. இது குழந்தை கதை சொல்லலுக்கும் பரிந்துரைக்கப்படுகிறது. இந்த கதையில் பல ஒழுக்கங்கள் மற்றும் மறைக்கப்பட்ட அடுக்குகள். மேலும் இது ஜார்ஜ் ஆர்வெல்லின் சிறந்த செவ்வியல் நாவல்.",Animal Farm,supriya,https://www.flipkart.com/sapiens/product-reviews/itmfc7zpdff9bezx?pid=9789387383630&lid=LSTBOK9789387383630YFH8SL&marketplace=FLIPKART&page=2,positive
"அது மிகவும் நன்றாக இருந்தது என்று எனக்கு பின்னூட்டம் கிடைத்தது. ஆங்கில பதிப்பின் வாசகனாக, நான் தமிழ் பதிப்பை முயற்சிக்க முடிவு செய்தேன், மகிழ்ச்சியுடன் ஆச்சரியப்பட்டேன். தமிழ் மொழிபெயர்ப்பு மிகவும் நன்றாக உள்ளது மற்றும் ஆங்கில பதிப்பின் அசல் உணர்வு புத்தகம் முழுவதும் பராமரிக்கப்படுகிறது.",How to stop worrying  and start liking reviews,supriya,https://www.flipkart.com/stop-worrying-start-living/product-reviews/itmfez44fyrr8dud?pid=9788183227995&lid=LSTBOK9788183227995PENCV0&marketplace=FLIPKART,positive
மோசமான,How to stop worrying  and start liking reviews,supriya,https://www.flipkart.com/stop-worrying-start-living/product-reviews/itmfez44fyrr8dud?pid=9788183227995&lid=LSTBOK9788183227995PENCV0&marketplace=FLIPKART,negative
"மிகச்சிறந்த புத்தகம், யாராவது upsc அல்லது அரசுத் தேர்வுக்குத் தயாரானால் இந்தப் புத்தகத்தைப் படிக்கலாம், இந்தப் புத்தகம் உலகளாவிய அரசியலின் வரலாறு மற்றும் இஸ்ரேலுக்கும் பாலஸ்தீனத்துக்கும் இடையே நடக்கும் பிரச்சினை பற்றிய அடிப்படைத் தகவல்களைத் தரும்.",Mossad,supriya,https://www.flipkart.com/mossad/product-reviews/itmb3e9a55aa03d3?pid=9788184937107&lid=LSTBOK9788184937107HOMMWU&marketplace=FLIPKART&page=1,positive
இது ஒரு அற்புதமான சாகச புத்தகம்,Mossad,supriya,https://www.flipkart.com/mossad/product-reviews/itmb3e9a55aa03d3?pid=9788184937107&lid=LSTBOK9788184937107HOMMWU&marketplace=FLIPKART&page=11,positive
நல்ல புத்தகம் .... படிக்க சுவாரஸ்யமானது ... இஸ்ரேலின் வலிமை பற்றி அறிய,Mossad,supriya,https://www.flipkart.com/mossad/product-reviews/itmb3e9a55aa03d3?pid=9788184937107&lid=LSTBOK9788184937107HOMMWU&marketplace=FLIPKART&page=1,positive
அனைத்து இளைஞர்களும் படிக்க வேண்டிய புத்தகம் இது. எளிதில் புரிந்துகொள்ளக்கூடிய தமிழ் மொழிபெயர்ப்பு.,Richest man babylon,supriya,https://www.flipkart.com/richest-man-babylon/product-reviews/itmfc4s5zrztwzbx?pid=9789389567960&lid=LSTBOK9789389567960WHJYV6&marketplace=FLIPKART,positive
இது உங்கள் வாழ்க்கை மற்றும் வணிக பயன்பாட்டிற்கு மிகவும் நல்லது,Richest man babylon,supriya,https://www.flipkart.com/richest-man-babylon/product-reviews/itmfc4s5zrztwzbx?pid=9789389567960&lid=LSTBOK9789389567960WHJYV6&marketplace=FLIPKART,positive
